0.0078125,0.015625,0.40625,0.796875,1.2421875,1.75,3.0078125,4.90625,28.0,47.5859375,100.0078125,100.015625,100.1484375,100.3046875,100.4375,100.515625,100.59375,100.6796875,100.78125,100.8359375,100.890625,100.9453125,100.9765625,101.0078125,101.0546875,101.109375,101.21875,101.3515625,101.5,101.7890625,102.7109375,103.2421875,103.9140625,104.609375,105.265625,105.9453125,106.6484375,107.3671875,108.1875,108.609375,109.03125,109.4609375,109.90625,110.3515625,110.8125,111.28125,111.7578125,112.2421875,112.7421875,113.25,113.7734375,114.3046875,114.84375,115.3828125,115.9375,116.5078125,117.0859375,117.6796875,118.2890625,118.9140625,119.5546875,120.2109375,120.890625,121.5859375,122.3046875,123.046875,123.8125,124.6015625,125.4140625,126.2421875,127.09375,127.984375,128.90625,129.8671875,130.8671875,131.90625,133.0,134.1328125,135.328125,136.578125,137.8984375,139.296875,140.78125,142.359375,144.0546875,146.7578125,149.796875,153.2734375,157.3359375,161.9921875,167.7578125,185.9453125,1600.0234375,1650.0078125,1650.0234375,1650.6171875,1651.421875,1669.890625,1680.7421875,1692.390625,1704.953125,1718.59375,1733.515625,1750.0
0.0,1.6622,1.5305,1.4327,1.3537,1.2931,1.2204,1.1957,1.2941,1.3552,1.4407,31.326,60.638,82.102,93.141,97.523,100.74,103.24,105.12,105.75,106.17,106.42,106.49,106.52,106.48,106.34,105.82,104.84,103.48,100.37,89.803,84.05,77.28,70.845,65.263,59.945,54.899,50.179,45.287,42.96,40.752,38.62,36.528,34.549,32.614,30.757,28.978,27.275,25.621,24.045,22.521,21.074,19.7,18.416,17.182,15.999,14.883,13.818,12.804,11.842,10.93,10.069,9.2487,8.4785,7.7498,7.063,6.4182,5.8152,5.2535,4.7368,4.2584,3.8097,3.395,3.0107,2.657,2.3334,2.0353,1.7666,1.5215,1.3015,1.1036,0.92679,0.77001,0.63236,0.51182,0.36542,0.25033,0.16257,0.098388,0.055595,0.027772,0.0041469,0.0011707,0.020034,0.0019917,0.047394,0.07569,0.46888,0.65919,0.82422,0.9657,1.0855,1.1855,1.2676
