0.0078125,2.4375,8.1640625,13.4375,19.125,24.9765625,31.140625,37.7578125,44.46875,59.0625,74.6015625,93.2734375,115.5078125,139.3984375,171.4296875,1000.0
-65.005,-65.548,-66.538,-67.312,-68.033,-68.674,-69.255,-69.787,-70.243,-71.002,-71.54,-71.937,-72.183,-72.294,-72.332,-72.373
