1000.0078125,1003.0,1008.859375,1010.9453125,1011.828125,1015.0078125,1023.5234375,1042.046875,1049.6875,1058.2578125,1081.9375,1253.0
-52.785,-42.612,-39.121,-33.456,48.583,-41.526,-43.741,-54.189,-56.957,-58.806,-60.423,-58.205
