0.0,1000.0000000058302,1001.891666672521,1008.0500000059327,1022.1750000061126,1036.2500000059574,1051.6250000057337,1067.791666672165,1085.7916666719032,1106.2416666716056,1130.741666671249,1326.1500000017388,1999.999999991933,2000.8083333252546,2003.2749999918854,2013.3083333250727,2022.2583333249424,2031.558333324807,2040.74999999134,2050.4999999911984,2060.93333332438,2072.299999990881,2094.6833333238887,2123.308333323472,2249.991666654962
-65.0,-70.138,-70.5,-71.238,-72.589,-73.587,-74.375,-74.946,-75.35,-75.603,-75.725,-75.554,-75.555,-75.348,-75.004,-73.86,-73.02,-72.308,-71.745,-71.278,-70.901,-70.604,-70.263,-70.098,-70.124
