0.984375,12.984375,30.984375,55.984375,99.984375,105.984375,112.984375,120.984375,130.984375,156.984375,163.984375,178.984375,188.984375,199.984375,210.984375,213.984375,214.984375,215.984375,216.984375,217.984375,218.984375,219.984375,226.984375,231.984375,237.984375,247.984375,250.984375,251.984375,252.984375,253.984375,254.984375,256.984375,263.984375,268.984375,275.984375,288.984375,290.984375,291.984375,292.984375,293.984375,294.984375,295.984375,303.984375,310.984375,313.984375,329.984375,338.984375,341.984375,349.984375,355.984375,358.984375,359.984375,360.984375,362.984375,363.984375,365.984375,371.984375,375.984375,385.984375,389.984375,399.984375,402.984375,407.984375,418.984375,430.984375,446.984375,513.984375,599.984375
-65.478,-68.776,-70.84,-71.781,-72.051,-69.406,-67.31,-65.784,-64.721,-63.712,-62.803,-63.897,-63.119,-64.408,-59.096,-56.906,-52.586,-28.501,-78.655,-81.801,-81.81,-80.972,-72.006,-67.392,-63.572,-58.924,-56.553,-37.198,-47.271,-80.02,-81.758,-80.391,-71.414,-67.13,-63.255,-58.298,-56.911,-55.223,-15.158,-76.385,-81.42,-81.701,-72.149,-65.91,-63.88,-62.01,-58.576,-58.51,-59.865,-58.714,-57.265,-56.061,-13.135,-80.287,-81.823,-80.685,-74.48,-71.19,-65.289,-64.304,-64.919,-67.615,-70.623,-74.423,-76.476,-77.675,-74.637,-73.503
