1000.0078125,1014.75,1035.0859375,1081.3359375,1143.3515625,1313.921875,1343.0078125,1343.875,1344.0625,1344.421875,1345.640625,1346.265625,1347.6171875,1357.296875,1379.734375,1409.2890625,1446.1171875,1540.03125,1825.0,1861.296875,1875.7578125,1877.3359375,1877.546875,1877.9296875,1879.1171875,1879.6484375,1880.6796875,1892.578125,1921.1640625,1955.015625,2000.0
-72.1,-68.531,-65.226,-61.444,-59.731,-57.702,-56.024,-55.337,-50.82,29.775,-63.814,-71.932,-74.442,-69.936,-66.1,-63.072,-61.17,-59.547,-57.952,-57.232,-56.188,-55.492,-51.989,29.746,-62.758,-71.142,-74.185,-69.421,-65.13,-62.408,-60.808
