0.0,16.396484375,36.9453125,62.908203125,99.998046875,117.564453125,138.107421875,164.490234375,179.474609375,188.802734375,199.994140625,207.6328125,208.888671875,214.060546875,215.1484375,215.435546875,216.423828125,217.69140625,218.734375,219.705078125,221.09375,223.12890625,226.26171875,247.0625,259.357421875,260.701171875,263.6328125,267.1015625,267.6796875,268.380859375,270.28125,271.865234375,273.103515625,274.83984375,277.3203125,280.94140625,307.216796875,309.802734375,311.119140625,316.287109375,317.361328125,319.38671875,321.05078125,322.3203125,324.08984375,329.240234375,338.79296875,349.994140625,359.728515625,361.560546875,366.82421875,367.931640625,369.923828125,371.537109375,372.763671875,374.470703125,379.42578125,388.806640625,399.994140625,408.158203125,419.609375,433.369140625,449.998046875,528.0234375,599.998046875
-65.0,-67.699,-69.441,-70.357,-70.661,-65.28,-62.186,-60.128,-60.945,-60.39,-61.555,-58.56,-56.521,-56.17,-55.783,-54.8,5.5388,-47.301,-63.281,-68.366,-71.238,-72.39,-72.089,-63.039,-58.604,-56.575,-56.725,-55.923,-51.804,5.6798,-59.331,-69.053,-71.346,-72.382,-72.332,-71.214,-59.773,-58.302,-55.521,-53.788,2.2488,-58.474,-67.919,-70.181,-71.244,-70.798,-65.625,-63.016,-58.661,-55.466,-54.075,2.4612,-58.223,-67.748,-70.071,-71.218,-70.929,-65.893,-63.257,-66.806,-69.841,-72.084,-73.666,-71.199,-70.663
