0.0,42.173828125,99.9990234375,163.4814453125,199.994140625,253.8828125,254.6044921875,255.0791015625,256.419921875,257.134765625,258.619140625,260.4287109375,273.6630859375,313.5009765625,329.6005859375,343.859375,344.609375,345.0869140625,346.48046875,347.3671875,349.26953125,364.4716796875,388.2119140625,399.994140625,428.509765625,461.689453125,511.2568359375,599.9990234375
-65.0,-67.705,-69.502,-64.581,-63.831,-57.061,-51.647,24.737,-56.751,-65.561,-69.394,-69.821,-66.606,-60.334,-59.155,-57.05,-51.632,24.508,-57.964,-66.614,-69.792,-65.864,-62.352,-61.682,-66.075,-68.777,-70.136,-70.874
