1000.0078125,1009.3515625,1024.0546875,1025.8125,1026.71875,1028.21875,1029.546875,1030.515625,1031.875,1045.046875,1057.6640625,1059.2734375,1060.2109375,1061.71875,1063.046875,1064.0703125,1065.40625,1078.8671875,1094.6875,1096.734375,1097.6875,1099.234375,1100.6328125,1101.59375,1102.8828125,1118.8359375,1138.3515625,1140.6171875,1141.625,1143.1875,1144.5859375,1145.6484375,1146.953125,1166.3203125,1192.90625,1196.125,1197.2109375,1198.828125,1200.2421875,1201.3046875,1202.7578125,1216.2578125,1226.5859375,1239.734375,1265.0390625,1269.96875,1271.140625,1272.7265625,1274.140625,1275.1875,1276.6328125,1291.53125,1304.09375,1319.8984375,1353.5234375,1359.7734375,1360.265625,1361.0546875,1362.6640625,1364.109375,1365.125,1366.671875,1381.7109375,1394.828125,1411.484375,1446.9609375,1454.1328125,1454.640625,1455.4296875,1457.03125,1458.4296875,1459.5546875,1460.859375,1476.4140625,1489.28125,1506.15625,1541.78125,1548.75,1549.296875,1550.09375,1551.6796875,1553.0703125,1554.0859375,1555.5078125,1570.8671875,1583.6015625,1600.046875,1634.6953125,1641.6015625,1642.1015625,1642.890625,1644.453125,1645.8515625,1646.890625,1648.3125,1663.578125,1676.3046875,1692.3046875,1728.3203125,1734.1953125,1734.71875,1735.5078125,1737.0703125,1738.390625,1739.34375,1740.6484375,1742.7265625,1756.625,1768.84375,1784.6484375,1818.984375,1825.7421875,1826.265625,1827.0546875,1828.5859375,1829.859375,1830.8046875,1832.0234375,1834.2265625,1848.4375,1860.5703125,1876.59375,1910.5703125,1917.3203125,1917.828125,1918.6171875,1920.0859375,1921.203125,1923.0546875,1925.21875,1938.8125,1952.8203125,1968.46875,2000.0
-71.424,-64.312,-57.149,-55.648,2.4601,-56.242,-65.606,-67.719,-68.399,-61.819,-56.928,-55.689,2.1683,-56.364,-65.716,-67.91,-68.618,-62.305,-56.952,-55.587,1.7348,-56.582,-65.995,-67.906,-68.578,-61.843,-56.7,-55.471,1.0622,-56.423,-65.684,-67.755,-68.406,-61.302,-56.534,-55.335,0.3113,-56.688,-65.463,-67.485,-68.154,-63.289,-60.741,-58.82,-56.461,-55.255,-0.23302,-55.994,-65.08,-67.2,-67.931,-63.03,-60.426,-58.686,-56.472,-55.284,-53.127,-0.46749,-56.198,-65.175,-67.132,-67.898,-62.996,-60.387,-58.677,-56.551,-55.308,-53.155,-0.4385,-56.102,-65.006,-67.216,-67.871,-62.909,-60.374,-58.652,-56.53,-55.315,-53.35,-0.45334,-55.95,-64.957,-67.063,-67.86,-62.943,-60.399,-58.68,-56.54,-55.331,-53.246,-0.36275,-55.68,-64.945,-67.119,-67.946,-62.985,-60.415,-58.714,-56.404,-55.277,-53.096,-0.49222,-55.598,-64.625,-66.84,-67.783,-67.616,-62.825,-60.397,-58.712,-56.514,-55.308,-53.246,-0.41494,-55.236,-64.386,-66.755,-67.791,-67.671,-62.766,-60.37,-58.675,-56.529,-55.323,-53.139,-0.37439,-54.365,-63.54,-67.522,-67.824,-63.072,-60.258,-58.635,-56.645
