0.0078125,0.015625,100.0078125,100.015625,100.0234375,600.0078125,600.015625,600.0234375,700.0
0.0,1.7562e-08,1.7562e-08,2.5344e-07,2.5347e-07,2.5347e-07,1.7592e-08,1.7562e-08,1.7562e-08
