1000.0078125,1000.0234375,1000.046875,1000.078125,1000.109375,1000.1953125,1000.296875,1000.421875,1000.5625,1000.71875,1000.8984375,1001.0859375,1001.28125,1001.4921875,1001.7109375,1001.8984375,1002.1015625,1002.78125,1003.0,1003.0078125,1003.0234375,1003.046875,1003.0703125,1003.1015625,1003.1328125,1003.171875,1003.21875,1003.28125,1003.3515625,1003.4375,1003.5390625,1003.6484375,1003.75,1003.8515625,1003.9609375,1004.0625,1004.1640625,1004.2734375,1004.390625,1004.5078125,1004.6328125,1004.765625,1004.8984375,1005.0390625,1005.1796875,1005.328125,1005.4765625,1005.6328125,1005.7890625,1005.953125,1006.125,1006.3046875,1006.484375,1006.671875,1006.859375,1007.0546875,1007.25,1007.453125,1007.65625,1007.8671875,1008.0859375,1008.3046875,1008.5234375,1008.9765625,1009.4375,1009.9140625,1010.3984375,1010.890625,1011.3984375,1011.9140625,1012.4375,1012.9765625,1013.5234375,1014.03125,1014.546875,1015.0703125,1015.609375,1016.15625,1016.7109375,1017.2734375,1017.8515625,1018.4453125,1019.046875,1019.6640625,1020.2890625,1020.9375,1021.59375,1022.265625,1022.953125,1023.65625,1024.375,1025.1171875,1025.875,1026.6484375,1027.4453125,1028.265625,1029.1015625,1029.9609375,1030.84375,1031.75,1032.6875,1033.640625,1034.625,1035.640625,1036.6796875,1038.25,1039.890625,1041.6015625,1043.3828125,1045.2421875,1047.1953125,1049.2421875,1051.3828125,1053.6171875,1055.9765625,1058.4609375,1061.0859375,1063.8671875,1066.8359375,1070.0078125,1073.421875,1077.3359375,1081.6484375,1086.4609375,1091.953125,1102.65625,1139.328125,1165.296875,1201.921875,1253.0
-74.929,-74.649,-74.322,-73.956,-73.633,-72.856,-72.051,-71.154,-70.223,-69.254,-68.2,-67.151,-66.101,-65.007,-63.909,-62.992,-62.021,-58.851,-57.803,-57.952,-58.154,-58.365,-58.525,-58.699,-58.844,-59.001,-59.166,-59.361,-59.56,-59.787,-60.041,-60.302,-60.534,-60.755,-60.982,-61.183,-61.375,-61.573,-61.775,-61.97,-62.169,-62.373,-62.569,-62.769,-62.962,-63.159,-63.35,-63.544,-63.732,-63.924,-64.119,-64.316,-64.508,-64.703,-64.892,-65.084,-65.271,-65.461,-65.645,-65.832,-66.02,-66.204,-66.384,-66.742,-67.089,-67.43,-67.761,-68.08,-68.394,-68.697,-68.989,-69.275,-69.55,-69.793,-70.028,-70.255,-70.476,-70.69,-70.896,-71.094,-71.287,-71.475,-71.655,-71.829,-71.996,-72.16,-72.317,-72.468,-72.613,-72.753,-72.888,-73.019,-73.144,-73.265,-73.381,-73.493,-73.599,-73.702,-73.8,-73.894,-73.985,-74.071,-74.154,-74.232,-74.307,-74.41,-74.505,-74.594,-74.675,-74.749,-74.817,-74.879,-74.934,-74.983,-75.027,-75.066,-75.1,-75.128,-75.152,-75.172,-75.187,-75.199,-75.207,-75.211,-75.21,-75.202,-75.161,-75.143,-75.129,-75.123
