0.25,100.0,106.5,113.0,119.5,126.25,132.25,138.25,144.0,150.0,152.75,156.0,157.25,158.25,159.25,162.0,163.0,164.0,164.75,165.5,166.5,167.5,170.0,171.5,172.75,175.5,178.75,180.0,181.25,182.5,183.5,185.75,187.0,188.25,189.25,190.25,191.25,195.5,199.0,200.0,203.5,207.0,210.5,214.0,217.5,221.0,224.5,228.25,231.75,235.5,239.0,242.75,246.5,250.25,254.0,257.75,263.0,268.5,273.75,279.25,283.75,288.25,294.0,300.0,301.75,302.75,303.75,305.75,306.75,307.75,308.75,309.75,311.75,312.75,313.25,313.75,314.5,315.0,315.5,316.0,316.5,317.5,319.75,320.5,321.25,322.5,325.0,326.25,326.5,328.5,329.5,330.5,331.25,332.0,333.0,335.5,336.5,337.5,338.0,338.5,339.0,339.75,340.25,341.0,342.0,344.25,345.5,346.5,349.0,350.0,351.75,352.75,353.75,355.75,356.5,357.25,357.75,358.5,359.5,360.25,362.0,363.0,363.5,364.0,364.5,365.0,365.75,366.25,366.75,367.5,369.25,370.0,370.75,371.5,372.75,375.5,376.5,378.75,380.0,380.75,381.25,381.75,382.5,383.5,385.75,386.5,387.0,387.75,388.25,388.75,389.25,389.75,390.25,391.25,392.0,394.25,395.5,396.5,399.0,400.0,406.0,412.25,418.25,424.5,430.75,437.25,443.5,450.0,455.5,461.25,467.0,472.75,478.5,484.5,490.5,496.5,504.0,512.5,521.0,529.5,538.0,546.5,555.25,564.0,572.75,581.75,590.75,600.0
0.06207,0.042397,0.64555,1.2339,1.8078,2.3889,2.893,3.3857,3.8474,4.3184,4.5484,4.8018,4.9055,4.9969,5.0968,5.3965,5.5006,5.5945,5.6563,5.7105,5.772,5.8244,5.9459,6.0304,6.1098,6.2929,6.4943,6.5768,6.6701,6.7763,6.8693,7.087,7.1997,7.2982,7.3645,7.4202,7.4668,7.6317,7.7885,7.83,8.3804,8.9235,9.4593,9.988,10.51,11.024,11.532,12.069,12.563,13.085,13.566,14.074,14.574,15.068,15.554,16.034,16.693,17.371,18.004,18.654,19.176,19.688,20.331,20.987,21.2,21.317,21.429,21.646,21.761,21.89,22.035,22.197,22.546,22.713,22.791,22.862,22.957,23.012,23.061,23.103,23.139,23.2,23.318,23.365,23.417,23.519,23.745,23.852,10.652,10.913,11.049,11.196,11.317,11.447,11.634,12.136,12.329,12.507,12.588,12.664,12.734,12.829,12.885,12.962,13.053,13.239,13.347,13.441,13.686,13.777,14.038,14.183,14.322,14.592,14.698,14.81,14.89,15.018,15.203,15.35,15.702,15.892,15.98,16.061,16.136,16.204,16.294,16.346,16.393,16.456,16.592,16.654,16.721,16.795,16.932,17.249,17.357,17.594,17.737,17.833,17.902,17.975,18.092,18.261,18.658,18.783,18.862,18.971,19.037,19.098,19.153,19.203,19.247,19.324,19.373,19.504,19.583,19.653,19.839,19.906,19.269,18.62,18.012,17.393,16.789,16.176,15.6,15.016,14.645,14.272,13.915,13.573,13.247,12.921,12.611,12.317,11.967,11.585,11.215,10.856,10.509,10.173,9.8387,9.5151,9.2022,8.8911,8.5905,8.2922
