0.0078125,100.0078125,100.015625,100.0546875,100.1015625,100.125,100.15625,100.1875,100.2265625,100.265625,100.3046875,100.3515625,100.40625,100.4765625,100.5625,100.90625,1600.0078125,1600.015625,1600.046875,1600.0859375,1600.1171875,1600.15625,1600.203125,1600.2578125,1600.2890625,1600.3203125,1600.3515625,1600.390625,1600.421875,1600.453125,1600.4921875,1600.53125,1600.578125,1600.625,1600.6796875,1600.7109375,1600.75,1600.8125,1600.8828125,1600.9765625,1601.09375,1601.4140625,1602.71875,1650.0078125,1650.015625,1650.0390625,1650.0703125,1650.1015625,1650.140625,1650.1796875,1650.203125,1650.234375,1650.265625,1650.3046875,1650.34375,1650.3984375,1650.46875,1650.5625,1650.984375,1750.0
0.0,0.00011342,0.0015353,0.73875,1.2931,1.4801,1.6652,1.7966,1.9087,1.9817,2.0293,2.0651,2.0891,2.1048,2.1131,2.1182,2.1184,2.7255,8.8582,14.63,18.097,21.36,24.127,26.271,27.13,27.797,28.315,28.802,29.094,29.321,29.535,29.691,29.823,29.913,29.983,30.011,30.037,30.065,30.084,30.097,30.104,30.108,30.108,30.108,1.7322,1.2987,0.88705,0.60589,0.37624,0.23366,0.17557,0.11995,0.081964,0.050935,0.031669,0.016306,0.0069802,0.0023013,0.00012615,0.00011342
