0.0,100.0,100.21875,100.421875,100.609375,100.78125,101.4921875,1600.0,1600.0859375,1600.2109375,1600.46875,1601.0,1650.0,1650.0078125,1650.1328125,1650.3828125,1650.546875,1650.96875,1749.9921875
0.0,0.0,1125.3,1176.5,1179.1,1179.2,1179.3,1179.3,1080.0,1063.8,1059.4,1059.2,1059.2,60.939,13.279,0.64311,0.09703,0.011864,0.011361
