0.0078125,100.0078125,100.015625,100.0625,100.109375,100.1640625,100.234375,100.3125,100.359375,100.421875,100.5859375,100.9375,1600.0078125,1600.0859375,1600.15625,1600.203125,1600.25,1600.3125,1600.3828125,1600.4453125,1600.515625,1600.5625,1600.609375,1600.6640625,1600.734375,1600.796875,1600.8671875,1600.953125,1601.0703125,1601.3828125,1602.6484375,1650.0078125,1650.015625,1650.0703125,1650.140625,1650.1796875,1650.234375,1650.3046875,1650.34375,1650.3984375,1650.46875,1650.5625,1650.984375,1750.0
0.0,0.00035459,0.0042175,0.92346,1.4831,1.8659,2.1221,2.2525,2.2921,2.322,2.3482,2.3537,2.3538,35.239,53.0,60.232,65.138,69.317,72.038,73.429,74.335,74.704,74.954,75.146,75.294,75.37,75.419,75.451,75.47,75.48,75.481,75.481,4.3427,2.2245,0.94392,0.58634,0.30113,0.12796,0.079599,0.041029,0.01761,0.0058551,0.00038665,0.00035459
