0.0078125,100.0078125,100.078125,100.1171875,100.1640625,100.21875,100.2578125,100.3046875,100.359375,100.4375,100.5625,101.0625,600.0078125,600.015625,600.0703125,600.1328125,600.21875,600.2734375,600.34375,600.4140625,600.5078125,600.9296875,700.0
0.0,0.0011361,112.78,136.71,148.77,153.81,155.16,155.83,156.12,156.23,156.25,156.26,156.26,6.7002,3.433,1.6043,0.56406,0.29034,0.12397,0.053309,0.017793,0.0012339,0.0011361
