0.0078125,100.0078125,100.015625,100.0859375,100.125,100.1640625,100.2109375,100.265625,100.328125,100.3671875,100.40625,100.4765625,100.515625,100.5546875,100.6015625,100.6484375,100.7109375,100.78125,100.84375,100.921875,101.015625,101.1328125,101.453125,102.6875,600.0078125,600.015625,600.0703125,600.1015625,600.1328125,600.171875,600.2265625,600.2890625,600.328125,600.3671875,600.4375,600.53125,600.953125,700.0
0.0,0.00035459,0.0059109,23.352,31.796,38.046,43.442,47.709,50.822,52.131,53.099,54.253,54.67,54.979,55.246,55.432,55.595,55.706,55.764,55.807,55.834,55.849,55.859,55.86,55.86,3.3573,1.72,1.175,0.8028,0.4987,0.25615,0.11972,0.074483,0.046391,0.019885,0.0065802,0.00039088,0.00035459
