0.0078125,0.015625,0.03125,0.046875,0.0546875,0.078125,0.09375,0.1015625,0.125,0.1328125,0.140625,0.1484375,0.15625,0.1640625,0.171875,0.234375,0.328125,0.4375,0.640625,100.0,100.0234375,100.03125,100.0390625,100.046875,100.0625,100.0703125,100.078125,100.0859375,100.09375,100.109375,100.1171875,100.125,100.140625,100.1484375,100.1640625,100.171875,100.1796875,100.1953125,100.21875,100.2265625,100.2421875,100.265625,100.2734375,100.296875,100.3046875,100.328125,100.3359375,100.359375,100.40625,100.53125,1600.0,1600.0234375,1600.0390625,1600.1015625,1600.1875,1600.3671875,1650.0,1650.0234375,1650.03125,1650.0546875,1650.0625,1650.0703125,1650.078125,1650.0859375,1650.109375,1650.1328125,1650.140625,1650.1640625,1650.171875,1650.1953125,1650.203125,1650.2265625,1650.234375,1650.2578125,1650.265625,1650.2890625,1650.296875,1650.3203125,1650.328125,1650.3515625,1650.359375,1650.3828125,1650.390625,1650.40625,1650.4140625,1650.4375,1650.4453125,1650.453125,1650.4609375,1650.46875,1650.4765625,1650.484375,1650.4921875,1650.5,1650.5078125,1650.515625,1650.5390625,1650.546875,1650.5546875,1650.6015625,1650.6796875,1650.7578125,1650.859375,1651.328125,1750.0
0.20693,0.19041,0.16763,0.15312,0.1405,0.12457,0.11078,0.10993,0.095111,0.09421,0.089019,0.088158,0.083872,0.08306,0.079523,0.067911,0.060339,0.0572,0.055996,0.055851,4.1592,4.7738,5.5766,6.042,7.1913,7.6339,7.8283,8.2521,8.4672,8.8211,9.0932,9.2047,9.3881,9.4632,9.5869,9.6819,9.7208,9.7849,9.8543,9.8875,9.9131,9.9407,9.9539,9.9702,9.9706,9.9827,9.983,9.9896,9.9942,9.9976,9.9979,9.9908,9.9882,9.9826,9.9807,9.9803,9.9803,7.5346,7.0414,5.2223,4.9531,4.456,4.2268,3.8035,2.9456,2.2209,2.1724,1.5874,1.5573,1.1392,1.1209,0.8222,0.81139,0.59795,0.59181,0.43932,0.43604,0.3271,0.32555,0.24773,0.24717,0.19158,0.19156,0.16361,0.16075,0.13207,0.13026,0.11976,0.11853,0.10944,0.10864,0.10079,0.10031,0.093532,0.093298,0.087447,0.084797,0.08023,0.078066,0.068948,0.06128,0.058253,0.056639,0.055855,0.055851
