0.0078125,100.0,100.1015625,100.2109375,100.4609375,100.9453125,399.984375,400.0078125,400.125,400.375,600.0,600.0078125,600.3515625,600.53125,600.96875,700.0
0.12096,0.035639,1364.8,1541.8,1565.3,1565.6,1565.6,1121.1,1094.8,1089.2,1089.0,58.691,1.066,0.16638,0.036518,0.03564
