0.0078125,100.0,100.1640625,100.3046875,100.421875,100.6796875,1600.0,1600.015625,1600.1015625,1600.328125,1650.0,1650.0078125,1650.125,1650.359375,1650.53125,1650.9765625,1750.0
0.12096,0.035639,993.43,1077.2,1086.7,1089.0,1089.0,1130.6,1137.6,1139.7,1139.8,58.792,14.234,0.97404,0.17292,0.036454,0.035639
