0.0,100.0,100.296875,100.5703125,100.828125,101.0703125,101.96875,600.0,600.0078125,600.125,600.359375,600.5234375,600.9453125,699.9921875
0.0,0.0,899.6,944.98,947.67,947.86,947.87,947.87,56.969,13.654,0.79712,0.11791,0.011987,0.011361
