1000.0078125,1000.015625,1000.0234375,1000.03125,1000.0390625,1000.046875,1000.0546875,1000.0703125,1000.0859375,1000.1015625,1000.1328125,1000.171875,1000.2265625,1000.2890625,1000.3671875,1000.4609375,1000.5703125,1000.6953125,1000.84375,1001.0078125,1001.1953125,1001.4375,1001.703125,1001.9921875,1002.296875,1002.625,1002.9765625,1003.7421875,1004.5859375,1005.5,1006.4921875,1007.578125,1008.5625,1009.6328125,1010.78125,1012.0390625,1013.40625,1014.921875,1018.5078125,1023.5859375,1030.5078125,1038.890625,1047.6328125,1059.9296875,1072.390625,1084.9453125,1097.5546875,1110.1796875,1122.8359375,1135.5234375,1148.234375,1160.953125,1173.7109375,1186.5,1199.3203125,1212.1796875,1225.078125,1238.015625,1251.0
-75.47,-75.471,-75.471,-75.471,-75.471,-75.471,-75.472,-75.472,-75.472,-75.472,-75.472,-75.472,-75.473,-75.473,-75.473,-75.473,-75.473,-75.474,-75.474,-75.474,-75.474,-75.474,-75.475,-75.475,-75.475,-75.475,-75.476,-75.476,-75.477,-75.477,-75.477,-75.478,-75.478,-75.479,-75.479,-75.48,-75.48,-75.48,-75.482,-75.483,-75.485,-75.487,-75.49,-75.493,-75.497,-75.5,-75.503,-75.507,-75.51,-75.513,-75.516,-75.519,-75.522,-75.525,-75.528,-75.531,-75.534,-75.537,-75.54
