0.0,10.23046875,30.87890625,99.99609375,104.16796875,111.671875,120.1484375,130.1640625,154.34765625,155.55078125,158.71875,164.34375,165.296875,168.27734375,171.06640625,180.82421875,186.4921875,187.62890625,193.37109375,199.9921875,203.71484375,207.53515625,208.73046875,209.40234375,210.56640625,211.4296875,212.1484375,213.19921875,227.80078125,238.55078125,239.6328125,246.19921875,248.69921875,249.3125,249.73046875,250.91015625,251.78515625,252.51171875,253.56640625,269.30859375,280.21875,281.28515625,287.828125,289.484375,294.4609375,295.44921875,296.6328125,297.515625,298.2421875,299.30078125,306.76171875,313.328125,320.24609375,329.40234375,331.5859375,336.609375,337.265625,337.6640625,338.83203125,339.75390625,340.55078125,341.77734375,349.9921875,363.2734375,371.22265625,377.3515625,378.3671875,381.27734375,384.6640625,385.97265625,386.3828125,387.45703125,388.1328125,389.5,392.19140625,399.9921875,401.25,403.87890625,413.265625,429.69921875,449.99609375,475.25390625,511.34375,599.99609375
-65.002,-67.3,-69.021,-70.322,-66.735,-63.165,-60.719,-59.133,-57.8,-56.709,-57.354,-56.548,-55.518,-57.568,-58.378,-58.511,-57.159,-55.957,-58.621,-59.455,-53.911,-51.984,-49.677,9.5269,-63.627,-71.967,-73.551,-73.799,-63.383,-57.45,-55.77,-54.54,-50.171,-44.007,8.6921,-63.438,-71.771,-73.371,-73.659,-63.058,-57.436,-55.812,-54.857,-52.206,-50.852,7.6759,-63.103,-71.416,-73.02,-73.327,-68.158,-61.816,-61.163,-57.86,-55.395,-52.159,-45.37,11.587,-65.061,-73.288,-74.782,-75.026,-70.666,-59.155,-59.355,-57.734,-56.499,-56.525,-54.275,-46.855,13.414,-63.529,-72.303,-75.247,-74.657,-70.839,-72.862,-74.659,-77.444,-79.66,-80.703,-77.977,-75.483,-74.08
