0.0078125,1000.0,1000.0546875,1000.15625,1000.3125,1000.5234375,1001.0234375,1002.125,1002.5078125,1002.65625,1002.765625,1002.84375,1002.890625,1002.9296875,1002.9609375,1003.0078125,1003.125,1003.1484375,1003.171875,1003.21875,1003.375,1003.484375,1003.625,1004.0546875,1004.15625,1004.3515625,1004.4140625,1004.484375,1004.5703125,1004.6796875,1004.8203125,1004.9921875,1005.203125,1005.3203125,1005.4453125,1005.5859375,1005.7421875,1005.90625,1006.0859375,1006.21875,1006.3515625,1006.4921875,1006.6484375,1006.8125,1006.984375,1007.3671875,1007.6875,1008.0625,1009.40625,1009.984375,1010.5,1011.0,1011.078125,1011.234375,1011.46875,1011.78125,1012.125,1012.53125,1014.0,1014.046875,1014.140625,1014.296875,1014.515625,1014.7890625,1015.1171875,1015.515625,1015.9765625,1016.515625,1017.1171875,1017.78125,1018.5,1019.28125,1020.125,1021.03125,1022.0,1022.09375,1022.2890625,1022.53125,1023.203125,1023.4921875,1023.6015625,1023.6875,1023.7421875,1023.78125,1023.84375,1023.8828125,1024.0,1024.0234375,1024.0546875,1024.109375,1024.265625,1024.375,1024.515625,1024.9140625,1025.0,1025.1875,1025.25,1025.3203125,1025.40625,1025.515625,1025.6484375,1025.8203125,1026.0234375,1026.140625,1026.265625,1026.40625,1026.5546875,1026.71875,1026.890625,1027.0234375,1027.15625,1027.296875,1027.453125,1027.6171875,1027.7890625,1028.171875,1028.46875,1028.8203125,1030.6171875,1031.140625,1031.640625,1032.2109375,1032.796875,1033.3984375,1034.03125,1034.6171875,1035.234375,1036.5859375,1038.1484375,1040.0234375,1042.578125,1046.1328125,1071.6640625,1091.0859375,1109.8671875,1133.0
-71.63,-71.63,-70.739,-69.746,-68.556,-67.193,-64.375,-58.657,-56.367,-55.24,-54.159,-53.028,-51.881,-49.757,-46.303,-36.397,29.139,35.711,37.24,34.441,15.07,4.7623,-4.8005,-29.479,-37.827,-57.925,-62.43,-65.823,-68.469,-70.649,-72.503,-74.019,-75.256,-75.754,-76.18,-76.556,-76.876,-77.123,-77.314,-77.411,-77.478,-77.521,-77.54,-77.534,-77.502,-77.363,-77.195,-76.961,-76.02,-75.635,-75.321,-75.045,-73.86,-72.459,-70.827,-68.97,-67.123,-65.093,-58.215,-58.775,-59.26,-59.749,-60.228,-60.681,-61.11,-61.537,-61.952,-62.367,-62.768,-63.156,-63.525,-63.881,-64.223,-64.551,-64.865,-63.584,-62.05,-60.533,-56.674,-54.67,-53.657,-52.569,-51.516,-50.204,-44.229,-35.529,27.623,34.416,36.317,32.508,13.471,3.1652,-6.6384,-30.296,-37.257,-56.929,-61.612,-65.202,-68.005,-70.299,-72.151,-73.763,-75.035,-75.571,-76.029,-76.437,-76.77,-77.046,-77.256,-77.372,-77.457,-77.516,-77.552,-77.561,-77.544,-77.435,-77.301,-77.106,-75.951,-75.643,-75.376,-75.105,-74.865,-74.656,-74.471,-74.329,-74.205,-74.007,-73.867,-73.777,-73.727,-73.718,-73.857,-73.896,-73.872,-73.791
