0.0078125,20.0,20.015625,20.0546875,20.0859375,20.1171875,20.140625,20.171875,20.2109375,20.2265625,20.2578125,20.34375,20.515625,70.0,70.0078125,70.0234375,70.0390625,100.0
-4.1688e-06,-2.8694e-07,81.177,27.867,8.6293,3.2444,1.2608,0.41013,0.14224,0.080216,0.032998,0.0023644,1.5771e-05,6.2753e-07,-0.3659,-0.014397,-3.5687e-06,-2.7526e-07
