0.0078125,10.15625,25.0625,38.59375,52.671875,64.6171875,76.0703125,87.265625,100.0078125,125.984375,152.546875,192.8359375,232.8046875,272.3203125,311.9609375,347.59375,383.234375,445.34375,490.4609375,530.6640625,570.859375,611.0546875,651.2578125,691.4609375,731.65625,771.859375,812.0625,840.3671875,868.6640625,896.9609375,925.265625,949.40625,973.546875,1008.8125,1044.0625,1082.953125,1121.84375,1156.0546875,1190.265625,1224.4765625,1258.6875,1292.8984375,1327.109375,1361.3203125,1395.53125,1433.7734375,1472.0234375,1505.5859375,1539.1796875,1578.1796875,1617.1796875,1654.8984375,1692.6171875,1730.3359375,1768.0546875,1806.875,1845.6953125,1884.515625,1923.3359375,1967.5,2011.671875,2055.8359375,2100.0,2130.0
2.52,2.4855,2.4358,2.3913,2.3456,2.3077,2.272,2.2376,2.199,2.1607,2.1219,2.0646,2.0091,1.9556,1.9033,1.8575,1.8128,1.7364,1.6823,1.6354,1.5897,1.5453,1.5021,1.4602,1.4196,1.3801,1.342,1.3159,1.2904,1.2655,1.2412,1.221,1.2013,1.1713,1.142,1.1105,1.0799,1.0537,1.0282,1.0034,0.97926,0.95581,0.93306,0.91098,0.88959,0.86649,0.84425,0.82543,0.80726,0.7849,0.76316,0.74272,0.72286,0.70359,0.68489,0.66625,0.64823,0.63083,0.61403,0.59568,0.57811,0.56135,0.54537,0.53119
