1000.0078125,1001.6484375,1005.5078125,1016.453125,1017.09375,1018.0625,1018.734375,1020.2421875,1026.8125,1046.3515625,1064.6875,1065.4140625,1066.390625,1067.125,1068.671875,1074.8203125,1092.875,1103.8671875,1118.8203125,1147.9296875,1148.7265625,1149.6953125,1150.375,1151.8828125,1180.8828125,1191.3359375,1203.75,1415.5625,1416.6171875,1417.6015625,1418.3203125,1419.8671875,1447.3359375,1457.5234375,1469.453125,1493.09375,1641.125,1642.1328125,1643.1171875,1643.75,1645.21875,1672.515625,1682.8515625,1694.9609375,1719.375,1868.234375,1869.2578125,1870.2265625,1870.7734375,1872.03125,1897.09375,1914.5625,1939.1953125,2000.0
-72.237,-68.939,-64.553,-56.31,19.792,-66.325,-74.172,-76.559,-73.579,-62.241,-56.325,17.996,-66.454,-74.303,-76.447,-74.073,-64.356,-60.524,-58.13,-56.461,17.362,-65.888,-73.865,-76.429,-63.804,-61.255,-59.781,-56.654,17.502,-65.869,-73.797,-76.058,-63.93,-61.332,-59.753,-58.72,-56.661,17.719,-65.569,-73.298,-75.889,-64.014,-61.45,-59.885,-58.821,-56.636,17.625,-64.923,-72.576,-75.648,-64.808,-60.744,-59.031,-58.238
