0.0,1000.0099999992356,1000.3799999992352,1001.1899999992345,1004.1999999992317,1008.7699999992276,1013.869999999223,1018.8399999992184,1024.2299999992135,1029.6599999992086,1035.5999999992032,1047.5099999991924,1060.9099999991802,1076.529999999166,1095.6599999991486,1141.1499999991072,1999.999999998326,2000.2199999983259,2000.6699999983255,2002.4899999983238,2005.4099999983212,2009.0299999983179,2016.7599999983108,2025.489999998303,2034.4299999982948,2044.019999998286,2054.6499999984276,2066.309999998682,2088.5999999991686,2117.3099999997953,2150.3100000005156,2249.9900000026914
-65.0,-69.552,-69.437,-69.296,-68.932,-68.495,-68.083,-67.741,-67.424,-67.154,-66.908,-66.54,-66.273,-66.092,-65.983,-65.926,-65.955,-66.039,-66.134,-66.388,-66.696,-67.018,-67.582,-68.077,-68.469,-68.791,-69.054,-69.259,-69.483,-69.591,-69.612,-69.577
