0.0078125,0.015625,0.0234375,100.0078125,100.015625,100.0234375,600.0078125,600.015625,600.0234375,700.0
0.6081,0.18781,0.18775,0.18775,1.8689,1.8691,1.8691,0.18797,0.18775,0.18775
