0.0,0.0078125,0.015625,100.0,100.0078125,100.015625,400.0,400.0078125,400.015625,600.0,600.0078125,600.015625,699.9921875
0.0021041,0.00064984,0.00064966,0.00064965,0.015192,0.015194,0.015194,0.0082137,0.0082128,0.0082128,0.00065062,0.00064965,0.00064965
