0.0078125,0.015625,0.0234375,100.0078125,100.015625,100.0234375,600.0078125,600.015625,600.0234375,700.0
0.6081,0.18781,0.18775,0.18775,2.2892,2.2895,2.2895,0.18802,0.18775,0.18775
