0.0078125,1000.0,1001.4921875,1002.984375,1002.9921875,1003.0,1019.0,1020.484375,1021.9765625,1021.984375,1022.0,1038.0,1039.484375,1040.96875,1040.9765625,1041.0,1067.796875,1095.9609375,1157.0
0.0,0.0,12.278,24.456,0.06454,0.12908,0.11832,12.331,24.509,0.06454,0.19361,0.17747,12.39,24.503,0.06454,0.25814,0.22313,0.19144,0.13735
