0.0,4.625,14.875,38.25,65.125,99.875,104.625,118.875,162.375,178.5,187.25,199.875,202.375,216.625,220.125,222.375,225.875,232.625,235.375,237.5,242.5,257.0,343.75,385.25,407.125,599.875
-65.291,-69.003,-74.024,-81.332,-85.573,-87.725,-83.567,-78.217,-69.332,-70.038,-68.26,-70.168,-66.651,-57.719,-50.493,44.933,-1.9803,-38.507,-91.329,-97.734,-101.64,-103.57,-104.66,-104.03,-106.09,-105.92
