1000.0078125,1000.078125,1000.265625,1000.96875,1001.5,1002.5859375,1002.7109375,1002.7890625,1002.8359375,1003.0390625,1003.0859375,1003.1328125,1003.2109375,1003.234375,1003.2578125,1003.296875,1003.4140625,1003.484375,1003.5703125,1003.8203125,1003.9375,1004.0390625,1004.25,1004.3359375,1004.421875,1004.515625,1004.6171875,1004.7421875,1004.8984375,1004.984375,1005.078125,1005.1796875,1005.296875,1005.421875,1005.5703125,1005.734375,1005.9296875,1006.21875,1006.5703125,1007.0078125,1007.5546875,1008.5546875,1011.890625,1014.46875,1017.7734375,1020.8203125,1023.4140625,1025.828125,1028.1484375,1030.4375,1032.6875,1034.9609375,1037.296875,1039.7109375,1042.2265625,1044.890625,1047.734375,1050.8125,1055.53125,1061.078125,1067.84375,1076.8203125,1253.0
-73.687,-73.024,-71.623,-66.773,-63.302,-56.449,-55.375,-53.78,-51.307,-30.888,-24.426,-12.176,22.509,27.536,28.663,25.045,5.0687,-2.565,-8.5952,-22.032,-29.541,-38.325,-60.974,-67.395,-71.853,-75.178,-77.648,-79.685,-81.295,-81.899,-82.404,-82.817,-83.168,-83.437,-83.657,-83.816,-83.928,-83.999,-84.0,-83.93,-83.785,-83.445,-82.187,-81.261,-80.129,-79.134,-78.338,-77.654,-77.056,-76.53,-76.074,-75.676,-75.328,-75.027,-74.771,-74.554,-74.375,-74.229,-74.078,-73.977,-73.916,-73.888,-73.942
