0.0,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.0859375,0.09375,0.1015625,0.109375,0.1171875,0.125,0.1328125,0.140625,0.1484375,0.15625,0.1640625,0.171875,0.1796875,0.1875,0.1953125,0.203125,0.2109375,0.21875,0.2265625,0.234375,0.2421875,0.25,0.2578125,0.265625,0.2734375,0.28125,0.2890625,0.296875,0.3046875,0.3125,0.3203125,0.328125,0.3359375,0.34375,0.3515625,0.359375,0.3671875,0.3828125,0.3984375,0.4140625,0.4296875,0.4453125,0.4609375,0.4765625,0.4921875,0.5078125,0.53125,0.546875,0.5703125,0.5859375,0.609375,0.625,0.6484375,0.671875,0.6953125,0.71875,0.75,0.7734375,0.8046875,0.8359375,0.8671875,0.8984375,0.9375,0.9765625,1.0234375,1.1171875,1.2578125,1.453125,1.7265625,2.2734375,99.9921875,100.0,100.0078125,100.015625,699.9921875
0.0,2.612e-07,2.612e-07,2.5319e-07,2.4551e-07,2.3814e-07,2.3109e-07,2.2433e-07,2.1785e-07,2.1164e-07,2.0569e-07,1.9999e-07,1.9452e-07,1.8929e-07,1.8427e-07,1.7946e-07,1.7485e-07,1.7043e-07,1.662e-07,1.6215e-07,1.5826e-07,1.5454e-07,1.5097e-07,1.4755e-07,1.4427e-07,1.4113e-07,1.3812e-07,1.3523e-07,1.3247e-07,1.2982e-07,1.2728e-07,1.2485e-07,1.2252e-07,1.2028e-07,1.1814e-07,1.1609e-07,1.1412e-07,1.1224e-07,1.1043e-07,1.087e-07,1.0704e-07,1.0545e-07,1.0393e-07,1.0247e-07,1.0107e-07,9.9734e-08,9.845e-08,9.7219e-08,9.4909e-08,9.2788e-08,9.084e-08,8.9051e-08,8.7408e-08,8.5899e-08,8.4514e-08,8.3241e-08,8.2073e-08,8.0497e-08,7.9552e-08,7.8278e-08,7.7515e-08,7.6485e-08,7.5868e-08,7.5036e-08,7.4304e-08,7.3659e-08,7.3092e-08,7.244e-08,7.2019e-08,7.1535e-08,7.1127e-08,7.0783e-08,7.0493e-08,7.0193e-08,6.9951e-08,6.9721e-08,6.9404e-08,6.915e-08,6.9006e-08,6.8947e-08,6.8931e-08,6.893e-08,0.0,6.893e-08,6.8936e-08,6.893e-08
