0.0,1000.0000000058302,1003.200000005871,1004.0000000058811,1005.2583333392305,1006.2416666725763,1007.0333333392531,1008.150000005934,1018.4916666727323,1028.3666666727388,1067.4250000055038,1118.5416666714266,1252.99166666947
-65.0,-71.141,-56.432,13.376,-64.964,-75.561,-78.035,-79.105,-76.316,-74.824,-72.333,-71.596,-71.423
