0.0078125,100.0,100.0703125,100.1328125,100.34375,100.59375,100.8203125,101.1953125,101.4921875,101.7734375,102.078125,102.4296875,102.640625,102.8984375,103.125,103.40625,103.75,104.234375,105.34375,108.3515625,1650.0,1650.0234375,1650.1015625,1650.1484375,1650.2109375,1650.28125,1750.0
-0.0088877,-4.0001e-05,-296.69,-333.84,-228.58,-136.84,-87.04,-41.61,-22.707,-13.182,-7.3146,-3.7043,-2.4725,-1.4898,-0.96385,-0.56138,-0.28713,-0.11205,-0.013572,-0.0006638,-4.1218e-07,-8.862,-1.1626,-0.19665,-0.028306,-0.0024734,-3.8757e-05
