1000.0078125,1006.0234375,1014.4140625,1015.0,1015.6171875,1016.625,1017.0078125,1018.0625,1020.8359375,1034.0390625,1041.828125,1052.1484375,1067.3125,2000.0
-70.223,-62.595,-58.053,-54.917,28.768,-73.277,-79.932,-81.809,-80.375,-67.973,-63.063,-59.973,-58.786,-58.579
