1000.0078125,1024.640625,1074.7265625,1080.7734375,1083.4453125,1084.3359375,1085.7734375,1086.7890625,1087.6328125,1088.9765625,1124.5546875,1178.7890625,1187.8984375,1188.546875,1188.921875,1190.3671875,1191.3984375,1192.34375,1193.6328125,1230.6640625,1288.0390625,1294.953125,1298.2421875,1298.9453125,1299.328125,1300.734375,1301.7578125,1302.6171875,1303.984375,1343.4921875,1405.765625,1413.0546875,1416.484375,1417.21875,1417.6015625,1419.0234375,1419.9921875,1420.8984375,1422.0546875,1464.7578125,1533.4296875,1541.1171875,1545.421875,1546.1953125,1546.5859375,1548.0,1548.9921875,1549.9453125,1551.1171875,1575.8671875,1596.71875,1672.6328125,1681.3984375,1685.609375,1686.4453125,1686.828125,1688.234375,1689.1875,1691.203125,1717.6328125,1739.8671875,1823.0625,1832.9140625,1837.5078125,1838.3046875,1838.453125,1838.8515625,1840.2109375,1841.125,1842.953125,1872.828125,1897.640625,1992.515625,1999.3828125,2000.0
-71.7,-65.797,-58.742,-57.439,-56.095,25.745,-61.257,-70.673,-72.594,-73.395,-65.873,-58.787,-56.228,-51.359,25.754,-61.416,-70.674,-72.71,-73.434,-65.777,-58.844,-57.596,-56.217,-51.732,25.642,-60.634,-70.565,-72.571,-73.4,-65.579,-58.819,-57.613,-56.262,-51.857,25.639,-60.956,-70.348,-72.564,-73.374,-65.376,-58.815,-57.691,-56.232,-52.035,25.466,-60.868,-70.414,-72.636,-73.341,-68.38,-65.212,-58.854,-57.675,-56.309,-51.998,25.51,-60.587,-70.216,-73.332,-68.246,-65.081,-58.894,-57.703,-56.317,-55.273,-52.539,25.416,-59.521,-69.88,-73.248,-67.804,-64.61,-57.995,-56.081,-50.705
