0.0,36.91015625,99.99609375,111.62890625,130.33984375,163.765625,179.06640625,188.1015625,199.9921875,211.11328125,211.69140625,211.91015625,212.640625,214.078125,215.27734375,216.3203125,217.98046875,243.00390625,265.3984375,266.3984375,267.8203125,268.98046875,269.98046875,271.55078125,307.21484375,312.78125,313.75,315.1875,316.390625,317.44921875,319.12109375,330.01171875,337.51953125,349.9921875,357.96484375,362.73828125,363.70703125,365.0078125,365.875,367.62890625,369.77734375,379.4609375,387.97265625,399.9921875,405.1171875,416.4140625,449.99609375,599.99609375
-64.999,-67.179,-68.044,-65.01,-62.411,-59.865,-60.307,-59.687,-60.529,-56.986,-56.545,-53.483,12.391,-62.23,-70.088,-71.338,-71.298,-62.617,-56.657,12.224,-61.877,-69.877,-71.224,-71.298,-59.493,-56.711,13.073,-62.527,-70.45,-71.789,-71.894,-67.964,-64.213,-61.967,-59.225,-56.713,13.114,-59.985,-68.866,-71.868,-71.682,-68.139,-64.028,-61.951,-64.186,-66.465,-69.821,-68.42
