1000.0078125,1001.8359375,1006.046875,1006.7734375,1007.9453125,1014.1015625,1022.171875,1025.4765625,1026.3046875,1027.6875,1086.2890625,1159.203125,1230.2734375,1354.1875,1376.4296875,1380.375,1381.9453125,1383.3828125,1386.9921875,1394.5078125,1397.890625,1398.953125,1400.6484375,1450.0234375,1515.53125,1577.328125,1684.1953125,1702.90625,1706.7421875,1708.2734375,1709.7265625,1713.4921875,1720.9921875,1724.328125,1725.3046875,1726.8515625,1776.9375,1840.6640625,1900.28125,2000.0
-86.455,-66.789,-52.528,-46.569,48.813,3.9431,-34.92,-82.947,-87.681,-89.084,-78.556,-69.636,-63.96,-57.268,-54.433,-50.984,-42.677,38.094,1.9067,-38.881,-80.328,-84.661,-85.975,-77.254,-69.052,-63.753,-57.222,-54.526,-50.999,-42.594,38.777,1.8345,-39.329,-80.201,-84.398,-85.842,-76.739,-68.658,-63.556,-57.428
