0.0078125,20.015625,20.0234375,20.03125,20.0390625,20.046875,20.0546875,20.0625,20.0703125,20.078125,20.0859375,20.09375,20.1015625,20.109375,20.140625,20.15625,20.171875,20.1875,20.203125,20.21875,20.234375,20.25,20.265625,20.2890625,20.3125,20.3359375,20.359375,20.375,20.390625,20.4140625,20.4296875,20.4453125,20.4609375,20.4765625,20.4921875,20.5078125,20.5234375,20.5390625,20.5546875,20.5703125,20.5859375,20.6015625,20.6171875,20.640625,20.65625,20.6796875,20.703125,20.7265625,20.75,20.7734375,20.796875,20.8203125,20.84375,20.875,20.90625,20.9375,20.96875,21.0,21.0390625,21.078125,21.1640625,21.2578125,21.3984375,21.5859375,21.8515625,22.3203125,70.015625,70.0234375,70.03125,70.0390625,70.046875,70.0625,70.0703125,70.078125,70.0859375,70.09375,70.1015625,70.109375,70.1171875,70.125,70.1328125,70.140625,70.1484375,70.15625,70.171875,70.203125,70.3515625,100.0
0.0,5.7343e-10,0.22639,0.94846,1.7629,2.413,2.8443,3.0893,3.1996,3.1996,3.1847,3.1153,3.0266,2.9278,2.5158,2.3224,2.1423,1.9756,1.8216,1.6796,1.5486,1.4278,1.3164,1.1654,1.0318,0.91343,0.80867,0.74559,0.68743,0.60858,0.56111,0.51734,0.47698,0.43978,0.40547,0.37384,0.34468,0.31779,0.293,0.27015,0.24907,0.22965,0.21173,0.18745,0.17282,0.153,0.13545,0.11992,0.10616,0.093987,0.083207,0.073664,0.065215,0.055437,0.047126,0.04006,0.034054,0.028949,0.023629,0.019287,0.012339,0.0075796,0.0036492,0.001377,0.00034621,3.0304e-05,-6.1646e-07,-0.59857,-0.73497,-0.73497,-0.62687,-0.38483,-0.28725,-0.21005,-0.15122,-0.10753,-0.075716,-0.05288,-0.036682,-0.025301,-0.017367,-0.011871,-0.0080855,-0.0054902,-0.0025125,-0.00051568,-3.8018e-07,-1.4961e-08
