0.0,16.23046875,39.2734375,99.99609375,104.29296875,119.3125,162.359375,178.60546875,187.16796875,199.9921875,202.87109375,219.04296875,220.08984375,220.2734375,220.82421875,222.05859375,223.125,227.73046875,239.6328125,255.09375,265.89453125,268.90234375,269.6875,270.90625,271.92578125,276.49609375,287.4609375,299.99609375,306.59375,313.1328125,319.5546875,328.55078125,337.015625,349.9921875,363.390625,370.12890625,380.65234375,383.8515625,384.51953125,385.0859375,386.31640625,387.4453125,391.1484375,399.9921875,401.2890625,405.40234375,419.32421875,433.328125,449.99609375,599.99609375
-65.001,-67.764,-70.007,-72.26,-70.332,-67.495,-62.907,-63.16,-62.279,-63.158,-61.279,-56.975,-56.049,-53.53,34.721,-52.259,-61.108,-59.786,-59.883,-58.384,-56.813,-55.542,33.749,-51.798,-60.997,-59.955,-61.196,-61.134,-60.645,-58.99,-60.144,-59.891,-58.086,-59.654,-56.436,-57.476,-56.826,-55.398,-53.695,33.294,-52.111,-60.911,-60.422,-62.734,-64.85,-67.336,-72.187,-74.98,-76.877,-74.065
