0.9990234375,16.9990234375,36.9990234375,62.9990234375,99.9990234375,106.9990234375,116.9990234375,136.9990234375,163.9990234375,178.9990234375,188.9990234375,199.9990234375,212.9990234375,214.9990234375,215.9990234375,216.9990234375,217.9990234375,218.9990234375,220.9990234375,230.9990234375,245.9990234375,247.9990234375,248.9990234375,249.9990234375,250.9990234375,251.9990234375,252.9990234375,253.9990234375,255.9990234375,267.9990234375,282.9990234375,283.9990234375,284.9990234375,285.9990234375,286.9990234375,287.9990234375,288.9990234375,289.9990234375,307.9990234375,313.9990234375,314.9990234375,315.9990234375,316.9990234375,317.9990234375,318.9990234375,319.9990234375,322.9990234375,337.9990234375,349.9990234375,358.9990234375,359.9990234375,361.9990234375,362.9990234375,363.9990234375,364.9990234375,366.9990234375,370.9990234375,386.9990234375,390.9990234375,399.9990234375,402.9990234375,408.9990234375,422.9990234375,434.9990234375,449.9990234375,535.9990234375,599.9990234375
-65.329,-68.262,-70.159,-71.237,-71.64,-68.823,-65.968,-62.803,-60.609,-61.446,-60.793,-61.965,-56.388,-21.912,-56.07,-64.203,-67.241,-68.303,-68.198,-62.91,-57.145,-55.796,2.0146,-44.852,-61.128,-66.018,-67.872,-68.405,-67.953,-61.917,-56.448,-51.839,-10.477,-51.998,-62.802,-66.626,-68.045,-68.386,-60.182,-56.305,-30.712,-29.086,-58.549,-65.533,-68.249,-69.218,-68.649,-60.609,-59.755,-56.825,-56.098,-22.239,-56.016,-64.081,-67.174,-68.776,-67.868,-60.442,-59.824,-59.985,-62.514,-65.961,-70.99,-73.556,-75.521,-72.961,-72.173
