0.0078125,100.015625,100.0234375,100.03125,100.0546875,100.0625,100.0703125,100.078125,100.0859375,100.09375,100.1015625,100.109375,100.1171875,100.125,100.1328125,100.1484375,100.1953125,100.21875,100.2421875,100.2734375,100.296875,100.3203125,100.34375,100.3671875,100.3984375,100.4140625,100.4375,100.46875,100.484375,100.5078125,100.5234375,100.546875,100.5625,100.5859375,100.6015625,100.625,100.6484375,100.671875,100.6953125,100.71875,100.7421875,100.765625,100.7890625,100.8125,100.8359375,100.8671875,100.890625,100.921875,100.953125,100.984375,101.015625,101.0546875,101.09375,101.1328125,101.171875,101.2109375,101.25,101.296875,101.34375,101.3984375,101.453125,101.515625,101.6484375,101.8125,102.015625,102.296875,104.4375,1600.0078125,1600.015625,1600.0625,1600.1875,1600.3359375,1600.6640625,1601.25,1650.0078125,1650.015625,1650.0234375,1650.03125,1650.0390625,1650.0625,1650.0703125,1650.078125,1650.0859375,1650.09375,1650.1015625,1650.109375,1650.1171875,1650.125,1650.1328125,1650.140625,1650.1484375,1650.1640625,1650.1875,1650.21875,1750.0
0.0,1.1236e-12,0.14035,0.72558,3.4597,4.1854,4.7389,5.1323,5.3899,5.5385,5.603,5.603,5.5592,5.4811,5.3797,5.1353,4.3203,3.9364,3.5821,3.1564,2.87,2.6095,2.3726,2.1571,1.9,1.7832,1.6213,1.428,1.3402,1.2186,1.1437,1.0399,0.97597,0.88741,0.83289,0.75733,0.68864,0.62618,0.56941,0.51779,0.47086,0.42819,0.38941,0.35414,0.32208,0.28382,0.25815,0.22752,0.20054,0.17677,0.15585,0.13316,0.1138,0.09729,0.083201,0.071179,0.060923,0.050583,0.042036,0.03392,0.027422,0.021565,0.013118,0.0073741,0.0039688,0.0021612,0.0013153,0.0013151,-0.0029219,-0.0049535,-0.0088081,-0.011445,-0.013789,-0.01455,-0.014627,-0.095066,-0.90486,-1.0239,-1.0239,-0.5014,-0.36676,-0.26291,-0.18558,-0.12941,-0.089346,-0.061186,-0.041616,-0.02814,-0.018932,-0.012682,-0.0084628,-0.0037318,-0.0010717,-0.00019771,-1.6262e-11
