1000.0078125,1016.7421875,1040.6171875,1064.5625,1106.3203125,1113.484375,1114.3671875,1114.6171875,1115.9453125,1116.7890625,1118.4609375,1127.2109375,1157.1640625,1247.0,1258.2109375,1259.1796875,1259.4375,1260.75,1261.46875,1263.15625,1272.4453125,1305.9765625,1405.5078125,1417.7734375,1418.734375,1419.0,1420.3203125,1421.078125,1422.75,1432.2734375,1469.640625,1577.96875,1590.9609375,1591.5078125,1591.96875,1592.234375,1593.5234375,1594.265625,1595.8046875,1606.0390625,1648.03125,1765.9609375,1780.75,1781.359375,1781.8125,1782.0859375,1783.375,1784.0,1785.484375,1796.71875,1842.1953125,1968.8671875,1984.953125,1985.6171875,1986.0703125,1986.34375,1988.203125,1988.921875,1990.1015625,2000.0
-72.355,-67.929,-63.854,-61.273,-58.26,-57.033,-33.367,23.927,-57.473,-65.633,-67.748,-65.704,-63.126,-58.446,-57.109,-33.794,23.895,-57.177,-65.1,-67.771,-65.7,-63.017,-58.407,-57.012,-34.031,23.744,-57.409,-65.245,-67.706,-65.593,-62.799,-58.42,-57.076,-55.765,-34.055,23.812,-56.64,-65.041,-67.691,-65.538,-62.585,-58.452,-57.064,-55.667,-34.387,23.693,-56.675,-64.435,-67.606,-65.429,-62.42,-58.452,-57.085,-55.76,-34.682,23.678,-64.033,-66.702,-67.694,-65.521
