1000.0078125,1000.84375,1001.78125,1002.8125,1003.9453125,1006.1953125,1010.8984375,1012.1796875,1013.1015625,1014.1015625,1014.96875,1015.7265625,1016.390625,1016.7578125,1017.1953125,1017.59375,1017.9609375,1018.296875,1018.609375,1018.890625,1019.2109375,1019.453125,1019.71875,1019.921875,1020.140625,1020.3125,1020.5078125,1020.6875,1020.8515625,1021.0,1021.1640625,1021.3125,1021.453125,1021.6875,1021.90625,1022.09375,1022.25,1022.390625,1022.5078125,1022.6171875,1022.7109375,1022.859375,1022.9765625,1023.0625,1023.0703125,1024.0078125,1024.53125,1024.796875,1025.078125,1025.3125,1025.5859375,1025.859375,1026.171875,1026.4609375,1026.8046875,1027.125,1027.515625,1027.9453125,1028.421875,1028.875,1029.46875,1030.0625,1030.859375,1032.578125,1038.8046875,1042.890625,1047.7890625,1052.5390625,1057.1171875,1060.9609375,1066.0625,1070.234375,1075.828125,1080.5625,1085.9453125,1091.28125,1096.2890625,1101.3984375,1106.3515625,1111.3671875,1115.1796875,1119.4296875,1138.9921875,1144.046875,1150.765625,1158.9765625,1179.8984375,1189.1328125,1221.71875,1254.34375,1286.3359375,2000.0
-64.41,-64.034,-63.658,-63.287,-62.914,-62.248,-60.95,-60.567,-60.267,-59.908,-59.554,-59.2,-58.842,-58.62,-58.325,-58.024,-57.71,-57.388,-57.05,-56.707,-56.263,-55.881,-55.405,-54.993,-54.491,-54.047,-53.477,-52.88,-52.26,-51.624,-50.821,-49.982,-49.066,-47.192,-44.889,-42.27,-39.396,-35.999,-32.288,-27.735,-22.567,-10.243,6.6317,28.119,-60.01,-64.185,-66.327,-67.285,-68.188,-68.848,-69.513,-70.072,-70.593,-70.975,-71.324,-71.565,-71.769,-71.908,-71.985,-72.005,-71.978,-71.912,-71.787,-71.456,-70.183,-69.402,-68.532,-67.755,-67.06,-66.52,-65.862,-65.369,-64.774,-64.322,-63.885,-63.517,-63.237,-63.02,-62.875,-62.797,-62.78,-62.798,-63.056,-63.098,-63.127,-63.111,-63.023,-63.007,-63.057,-63.033,-63.046,-63.041
