0.0078125,9.046875,20.421875,42.6484375,69.03125,100.0,104.0703125,108.296875,112.453125,116.671875,121.03125,125.5546875,130.0859375,134.7265625,139.6953125,144.7890625,150.0859375,155.59375,160.578125,166.5078125,172.5546875,178.9765625,183.828125,189.015625,200.8359375,213.9921875,231.5390625,240.453125,254.15625,264.7578125,275.84375,287.109375,293.984375,301.8203125,309.34375,315.5390625,326.3046875,333.125,339.78125,346.296875,352.6875,364.2421875,371.28125,379.1875,386.9609375,395.1640625,406.7109375,414.890625,422.96875,430.5546875,438.0625,449.5,459.65625,467.6015625,475.4765625,486.9921875,496.15625,504.1953125,512.1875,523.5390625,531.2734375,539.421875,547.5234375,555.078125,564.71875,573.5703125,582.484375,591.4609375,600.5078125,609.6015625,618.7734375,628.15625,637.609375,646.9609375,656.4296875,666.03125,675.78125,685.5234375,695.5625,705.765625,716.1796875,726.7421875,737.578125,748.734375,760.2734375,784.6796875,812.2109375,825.953125,840.2421875,871.796875,896.75,942.84375,954.1875,976.3203125,999.75,1024.8984375,1052.90625,1073.46875,1092.03125,1148.4296875,1210.546875,1334.7265625,1465.359375,1556.25,1676.4140625,1942.109375,2100.0,2100.03125,2100.0390625,2100.15625,2100.171875,2100.1796875,2101.5859375,2101.6015625,2101.609375,2102.5703125,2103.5390625,2104.46875,2104.484375,2104.4921875,2105.8984375,2107.0,2108.3671875,2109.171875,2109.984375,2110.0,2110.0078125,2111.296875,2112.25,2113.2890625,2114.3359375,2115.2421875,2116.15625,2117.078125,2118.0,2118.90625,2119.8125,2121.828125,2121.8359375,2123.0703125,2123.9609375,2124.9375,2125.921875,2126.9375,2127.953125,2128.9765625,2130.0
0.047753,0.040588,0.033095,0.022081,0.013772,0.0080483,0.019109,0.035188,0.05512,0.079537,0.109,0.14383,0.18249,0.22589,0.27629,0.33185,0.39342,0.46111,0.52525,0.60536,0.69031,0.78358,0.85577,0.9343,1.1171,1.3282,1.6127,1.7563,1.9802,2.1513,2.3269,2.5025,2.6085,2.727,2.8383,2.9279,3.081,3.1764,3.2675,3.3547,3.4381,3.5845,3.6719,3.7674,3.8584,3.9511,4.0773,4.1642,4.247,4.3221,4.3937,4.4999,4.5903,4.6581,4.7227,4.8136,4.8834,4.9421,4.9982,5.0742,5.1245,5.1755,5.2242,5.2677,5.3211,5.3687,5.4147,5.4591,5.5019,5.5431,5.5829,5.6216,5.6589,5.694,5.7278,5.7604,5.7918,5.8216,5.8507,5.8786,5.9056,5.9315,5.9565,5.9809,6.0048,6.0512,6.0986,6.1184,6.1376,6.176,6.2036,6.2524,6.2612,6.2769,6.2916,6.3055,6.3193,6.3286,6.3353,6.352,6.3665,6.3864,6.3997,6.406,6.4124,6.425,6.4306,6.4265,6.4265,6.411,6.4079,6.4079,6.2254,6.2224,6.2224,6.1007,5.9804,5.867,5.8642,5.8642,5.6969,5.5692,5.4146,5.3257,5.2373,5.2348,5.2348,5.0973,4.998,4.8918,4.7872,4.6984,4.6105,4.5236,4.4383,4.3561,4.2754,4.1009,4.1009,3.9974,3.9244,3.8459,3.7684,3.6901,3.6135,3.5379,3.464
