0.0078125,0.015625,100.0078125,100.015625,100.0234375,1600.0078125,1600.015625,1650.0078125,1650.015625,1650.0234375,1750.0
0.0,2.5713e-05,2.5713e-05,0.00055908,0.00055915,0.00055915,0.00044787,0.00044786,2.5767e-05,2.5713e-05,2.5713e-05
