0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.0859375,0.1015625,0.1171875,0.234375,100.0
0.0,2.1555e-10,2.1555e-10,7.0738e-11,2.4621e-11,9.2667e-12,3.8489e-12,1.796e-12,9.5187e-13,5.735e-13,3.8908e-13,2.3808e-13,1.8702e-13,1.5346e-13,1.5679e-13
