0.0,1000.0000000058302,1004.2666666725512,1018.8666666727371,1058.1166666723059,1058.9666666722935,1060.1750000056093,1060.6166666722695,1061.5333333389228,1067.1750000055074,1138.9583333377961,1139.8250000044502,1141.0500000044324,1141.4916666710926,1142.4000000044127,1148.2500000043276,1301.0583333354373,1302.066666668756,1303.283333335405,1303.6750000020659,1304.6333333353853,1310.166666668638,1325.5750000017472,1391.3666666674565,1539.1249999986396,1566.7166666649048,1567.6999999982238,1567.9249999982205,1569.1499999982027,1570.4249999981841,1576.0583333314355,1592.3749999978647,1669.874999996737,1852.1916666607506,1859.441666660645,1860.4916666606298,1861.1916666606196,1862.4083333272686,1863.68333332725,1869.2833333271685,1886.1916666602558,1999.999999991933,2001.4333333252455,2006.283333325175,2023.933333324918,2043.2916666579697,2066.683333324296,2121.891666656826,2249.991666654962
-65.0,-73.846,-70.802,-65.668,-56.793,37.608,-58.185,-66.014,-68.115,-65.24,-56.368,37.002,-58.771,-65.966,-67.993,-65.468,-56.499,36.87,-58.594,-65.588,-68.009,-65.773,-65.897,-62.834,-58.417,-56.836,-35.552,37.077,-58.645,-68.088,-65.841,-66.054,-62.948,-57.665,-57.061,-56.066,37.182,-58.476,-68.111,-65.811,-66.004,-61.921,-63.562,-65.516,-69.991,-72.839,-74.693,-75.967,-75.455
