0.0078125,100.03125,100.0625,100.0859375,100.125,100.203125,100.515625,100.703125,100.8046875,100.921875,101.046875,101.203125,101.34375,101.5078125,101.609375,101.71875,101.859375,102.0234375,102.15625,102.3203125,102.8046875,107.8828125,1600.0078125,1600.015625,1600.15625,1600.328125,1600.53125,1600.65625,1600.796875,1601.0234375,1601.3203125,1601.7265625,1602.4296875,1650.0078125,1650.015625,1650.0546875,1650.109375,1650.1875,1650.234375,1650.3046875,1650.4375,1650.796875,1750.0
0.0,0.0038538,0.16687,0.6589,2.7336,12.901,89.138,121.41,132.5,141.22,147.16,151.51,153.68,155.07,155.57,155.93,156.2,156.38,156.45,156.51,156.56,156.56,156.56,116.6,115.49,114.66,114.11,113.91,113.75,113.61,113.53,113.49,113.47,113.47,6.5283,3.5109,1.4804,0.43327,0.20801,0.069628,0.0090632,5.3204e-05,6.3493e-08
