0.0,1000.0000000058302,1000.6750120058401,1003.1083453392044,1003.575012005877,1004.4250120058879,1004.7416786725586,1005.6166786725697,1010.9916786726382,1011.6750120059802,1013.9916786726764,1015.3666786726939,1021.9916786727782,1022.7416786727878,1024.9916786727892,1025.5166786727816,1026.9250120060944,1039.0416786725848,1071.3000120054487,1132.9916786712176
-65.0,-69.78,-64.043,-56.621,26.473,-64.144,-72.195,-74.709,-74.979,-70.114,-65.726,-70.824,-72.628,-66.879,-61.285,-65.143,-66.889,-69.044,-70.367,-70.726
