1000.0078125,1011.421875,1026.65625,1075.6875,1083.125,1083.578125,1084.328125,1085.5546875,1086.7421875,1087.90625,1089.6640625,1092.2578125,1096.34375,1105.3046875,1142.25,1188.3203125,1197.21875,1197.8125,1198.578125,1199.7890625,1200.9453125,1202.1875,1203.8203125,1206.3046875,1210.40625,1219.1640625,1260.0859375,1304.4296875,1312.078125,1312.6171875,1313.3828125,1314.6171875,1315.7890625,1316.984375,1318.453125,1321.03125,1324.921875,1333.8671875,1375.2890625,1420.1171875,1427.7890625,1428.34375,1429.1015625,1430.3125,1431.4140625,1432.4765625,1434.09375,1436.171875,1440.0546875,1448.6015625,1484.5546875,1534.8046875,1544.6484375,1545.2734375,1546.0390625,1547.2578125,1548.3125,1549.3984375,1550.8046875,1553.125,1556.609375,1565.8046875,1601.40625,1654.390625,1662.078125,1662.6484375,1663.4140625,1664.6171875,1665.578125,1666.546875,1667.9453125,1670.1015625,1673.0703125,1682.8828125,1718.90625,1770.9140625,1780.2890625,1780.9453125,1781.7109375,1782.8984375,1783.796875,1784.671875,1785.9375,1787.8046875,1790.25,1794.75,1800.8125,1837.8515625,1890.1015625,1899.578125,1900.2734375,1901.0390625,1902.8203125,1904.421875,1905.609375,1907.4375,1911.8984375,1918.75,1959.21875,2000.0
-68.559,-65.719,-63.051,-57.954,-56.372,-53.967,3.5822,-43.892,-58.448,-63.167,-66.059,-67.69,-68.482,-67.981,-62.413,-58.126,-56.482,-54.429,3.5989,-43.434,-58.11,-63.101,-65.818,-67.437,-68.274,-67.858,-61.976,-57.988,-56.463,-54.386,3.6224,-44.041,-58.274,-63.035,-65.548,-67.291,-68.116,-67.738,-61.916,-57.958,-56.443,-54.164,3.5514,-43.136,-57.485,-62.218,-65.288,-66.885,-67.893,-67.712,-62.611,-58.142,-56.48,-54.301,3.4897,-43.366,-57.218,-62.128,-64.919,-66.772,-67.721,-67.574,-62.61,-57.959,-56.477,-54.374,3.5919,-42.902,-56.419,-61.365,-64.566,-66.512,-67.508,-67.549,-62.598,-58.128,-56.49,-54.373,3.5257,-42.339,-55.687,-60.644,-64.0,-66.079,-67.181,-67.797,-67.532,-62.529,-58.134,-56.544,-54.447,3.5715,-52.798,-62.097,-64.548,-66.271,-67.605,-67.624,-62.317,-58.972
