1000.0078125,1000.015625,1000.0234375,1000.03125,1000.0390625,1000.046875,1000.0625,1000.0703125,1000.0859375,1000.109375,1000.1328125,1000.1640625,1000.1953125,1000.234375,1000.2734375,1000.3203125,1000.375,1000.4375,1000.5,1000.5078125,1000.515625,1000.5234375,1000.53125,1000.5390625,1000.546875,1000.5546875,1000.5625,1000.5703125,1000.578125,1000.5859375,1000.59375,1000.6015625,1000.609375,1000.625,1000.640625,1000.65625,1000.671875,1000.6796875,1000.6953125,1000.7109375,1000.734375,1000.7578125,1000.78125,1000.8046875,1000.8359375,1000.8671875,1000.8984375,1000.9296875,1000.96875,1001.0078125,1001.046875,1001.0859375,1001.1328125,1001.1796875,1001.234375,1001.2890625,1001.34375,1001.3984375,1001.4609375,1001.5234375,1001.59375,1001.734375,1001.890625,1002.0703125,1002.2578125,1002.46875,1002.7109375,1002.9921875,1003.3203125,1003.71875,1004.78125,1006.2890625,1007.8671875,1009.4296875,1010.9921875,1012.5546875,1014.1328125,1015.71875,1017.3203125,1018.9375,1020.5625,1022.203125,1023.8515625,1025.5234375,1027.203125,1028.8984375,1030.609375,1032.3359375,1034.0859375,1035.8515625,1037.6328125,1039.4375,1041.2578125,1043.109375,1044.9765625,1046.8671875,1048.78125,1050.71875,1052.6875,1054.6796875,1056.703125,1058.7578125,1060.84375,1062.3203125,1063.8203125,1065.3359375,1066.8671875,1068.4140625,1069.984375,1071.5703125,1073.1796875,1074.8046875,1076.453125,1079.8203125,1083.28125,1086.8359375,1090.5,1094.2734375,1098.171875,1102.2109375,1106.3984375,1110.75,1115.28125,1120.0078125,1124.5234375,1129.2421875,1134.1953125,1139.40625,1144.8984375,1150.7265625,1156.9453125,1163.6171875,1170.2890625,1177.5390625,1194.40625,1214.9765625,1251.0
-70.803,-70.919,-71.011,-71.09,-71.159,-71.221,-71.334,-71.385,-71.481,-71.614,-71.736,-71.89,-72.035,-72.208,-72.375,-72.569,-72.79,-73.036,-73.277,-73.149,-73.064,-73.002,-72.954,-72.914,-72.881,-72.853,-72.828,-72.806,-72.787,-72.769,-72.753,-72.738,-72.724,-72.7,-72.679,-72.661,-72.644,-72.637,-72.623,-72.61,-72.593,-72.578,-72.565,-72.552,-72.538,-72.525,-72.513,-72.503,-72.49,-72.479,-72.47,-72.46,-72.45,-72.441,-72.431,-72.422,-72.414,-72.407,-72.399,-72.392,-72.384,-72.371,-72.358,-72.346,-72.334,-72.323,-72.311,-72.298,-72.284,-72.268,-72.227,-72.171,-72.114,-72.059,-72.006,-71.955,-71.904,-71.855,-71.807,-71.76,-71.715,-71.671,-71.628,-71.586,-71.545,-71.506,-71.467,-71.43,-71.394,-71.358,-71.324,-71.291,-71.259,-71.228,-71.198,-71.169,-71.141,-71.114,-71.088,-71.063,-71.039,-71.015,-70.993,-70.978,-70.963,-70.949,-70.935,-70.921,-70.908,-70.895,-70.883,-70.871,-70.859,-70.837,-70.816,-70.797,-70.779,-70.763,-70.748,-70.734,-70.721,-70.71,-70.7,-70.69,-70.683,-70.676,-70.67,-70.665,-70.66,-70.657,-70.654,-70.651,-70.649,-70.648,-70.647,-70.647,-70.649
