0.0,1000.0000000058302,1003.5583333392088,1004.0083333392146,1005.3750000058986,1006.0500000059072,1007.5500000059263,1014.616666672683,1021.7583333394406,1252.99166666947
-65.0,-70.751,-55.718,32.878,-61.535,-70.482,-73.668,-71.412,-70.896,-71.277
