0.0,14.4140625,35.3203125,99.9921875,115.6171875,135.578125,164.0390625,179.109375,188.4375,199.984375,214.2421875,216.359375,217.03125,218.2890625,219.4296875,220.40625,221.8359375,235.9921875,254.2578125,256.6015625,257.375,258.625,259.734375,260.6796875,262.0625,276.6328125,295.515625,297.9140625,298.6953125,299.9453125,301.046875,301.984375,303.3515625,306.3203125,314.328125,330.84375,337.328125,338.09375,339.3671875,340.5546875,341.5859375,343.140625,349.984375,363.6015625,380.3046875,383.984375,386.1484375,386.9765625,388.1484375,389.046875,390.8359375,393.296875,399.984375,406.5078125,419.8203125,449.9921875,521.421875,599.9921875
-65.001,-67.52,-69.297,-70.72,-66.116,-63.353,-61.294,-61.957,-61.295,-62.295,-57.14,-55.369,9.3522,-62.246,-70.43,-71.926,-72.064,-63.814,-57.258,-55.672,9.2969,-62.032,-70.265,-71.819,-72.036,-63.702,-57.209,-55.641,9.1832,-62.001,-70.151,-71.699,-71.939,-70.361,-64.156,-59.61,-55.663,9.8016,-62.794,-70.902,-72.404,-72.635,-69.396,-61.199,-58.699,-57.246,-55.57,9.304,-60.566,-69.296,-72.347,-72.089,-69.031,-70.988,-73.232,-75.609,-72.633,-71.642
