0.0,1000.0000000058302,1003.441678672542,1003.8833453392143,1005.3666786725665,1006.0166786725748,1007.1333453392557,1013.7083453393394,1022.991678672791,1025.9916786727747,1026.9916786727601,1030.050012006049,1045.9916786724837,1049.0916786724385,1049.5083453390992,1050.6666786724156,1051.2583453390737,1052.6166786723873,1060.5583453389384,1088.4250120051995,1108.7666786715702,1168.9916786706938
-65.0,-71.732,-56.299,26.004,-72.849,-76.635,-78.413,-78.567,-77.4,-62.492,-65.671,-67.71,-70.427,-54.325,25.955,-67.181,-75.143,-78.406,-78.575,-74.694,-72.981,-71.891
