0.96875,99.96875,100.96875,149.96875,150.96875,154.96875,155.96875,159.96875,160.96875,161.96875,162.96875,165.96875,166.96875,167.96875,168.96875,172.96875,173.96875,176.96875,178.96875,179.96875,182.96875,183.96875,184.96875,185.96875,186.96875,189.96875,191.96875,193.96875,196.96875,197.96875,199.96875,200.96875,299.96875,300.96875,301.96875,303.96875,304.96875,305.96875,306.96875,308.96875,309.96875,310.96875,311.96875,312.96875,313.96875,315.96875,316.96875,317.96875,318.96875,319.96875,321.96875,322.96875,323.96875,326.96875,327.96875,328.96875,329.96875,332.96875,333.96875,334.96875,335.96875,336.96875,339.96875,340.96875,341.96875,342.96875,343.96875,346.96875,347.96875,348.96875,349.96875,350.96875,351.96875,353.96875,354.96875,355.96875,356.96875,358.96875,359.96875,360.96875,361.96875,362.96875,363.96875,365.96875,366.96875,367.96875,368.96875,369.96875,371.96875,372.96875,373.96875,376.96875,377.96875,378.96875,379.96875,382.96875,383.96875,384.96875,385.96875,386.96875,389.96875,390.96875,391.96875,392.96875,393.96875,396.96875,397.96875,398.96875,399.96875,400.96875,449.96875,450.96875,499.96875,599.96875
0.0,0.0,0.081253,0.081253,0.087624,0.081912,0.084371,0.11066,0.11313,0.11101,0.10433,0.072052,0.064278,0.060545,0.060932,0.077643,0.07858,0.073882,0.076665,0.081879,0.10276,0.10663,0.10706,0.10381,0.09736,0.070384,0.058668,0.05743,0.064716,0.065267,0.059451,0.16251,0.16251,0.17525,0.17296,0.16435,0.16382,0.16874,0.17938,0.20936,0.22133,0.22627,0.22203,0.20865,0.18844,0.1441,0.12856,0.12109,0.12186,0.12898,0.14887,0.15529,0.15716,0.14776,0.14802,0.15333,0.16376,0.20552,0.21326,0.21412,0.20763,0.19472,0.14077,0.12653,0.11734,0.11366,0.11486,0.12943,0.13053,0.12707,0.1189,0.17525,0.17296,0.16435,0.16382,0.16874,0.17938,0.20936,0.22133,0.22627,0.22203,0.20865,0.18844,0.1441,0.12856,0.12109,0.12186,0.12898,0.14887,0.15529,0.15716,0.14776,0.14802,0.15333,0.16376,0.20552,0.21326,0.21412,0.20763,0.19472,0.14077,0.12653,0.11734,0.11366,0.11486,0.12943,0.13053,0.12707,0.1189,-0.027084,-0.027084,-0.009704,-3.0934e-06,0.0
