0.0,12.5546875,31.2109375,57.171875,99.9921875,104.015625,110.390625,116.90625,125.140625,126.21875,133.890625,136.8984375,138.046875,141.4296875,148.09375,152.2578125,153.390625,157.171875,160.9765625,162.359375,170.828125,180.4453125,183.3046875,184.6640625,194.703125,199.984375,202.8125,204.8125,205.46875,206.03125,207.4453125,208.4140625,209.171875,210.2421875,223.6796875,224.765625,229.8515625,230.8828125,231.8125,233.2109375,234.1796875,234.9453125,236.03125,250.4296875,251.53125,256.6328125,257.6640625,258.625,260.015625,260.96875,261.7265625,262.796875,277.2109375,278.3125,283.359375,284.421875,284.96875,285.390625,286.7734375,287.71875,288.46875,289.5234375,303.3359375,304.375,307.6484375,309.5390625,310.3125,311.734375,312.7421875,313.546875,314.7890625,319.8515625,329.8984375,334.5078125,335.328125,336.78125,337.8515625,338.7265625,340.0859375,344.15625,349.984375,356.328125,358.5625,359.875,360.7109375,362.1484375,363.171875,363.9921875,365.25,369.8828125,380.0234375,384.5546875,385.359375,386.7109375,387.5390625,389.0703125,393.53125,399.984375,401.34375,404.4453125,414.390625,429.9609375,449.9921875,489.3046875,514.8515625,545.1796875,599.9921875
-64.999,-68.118,-70.044,-70.966,-71.247,-66.867,-62.594,-60.057,-58.544,-57.603,-58.333,-58.196,-57.292,-58.213,-58.31,-57.999,-57.115,-58.005,-56.946,-55.428,-58.813,-58.804,-57.948,-56.579,-59.256,-59.84,-54.536,-52.24,-49.588,8.7286,-59.828,-68.472,-70.12,-70.371,-58.162,-56.384,-54.227,-52.496,9.2397,-60.319,-69.056,-70.733,-71.013,-58.233,-56.459,-54.316,-52.605,9.33,-60.247,-68.989,-70.71,-71.027,-58.234,-56.458,-54.334,-52.634,-46.529,9.3316,-60.072,-68.903,-70.658,-71.008,-58.262,-56.54,-54.851,-51.695,9.4523,-60.349,-68.676,-70.146,-70.346,-67.933,-58.818,-51.52,9.6978,-61.06,-69.361,-70.822,-71.021,-69.14,-64.541,-56.244,-54.273,-51.599,9.6277,-60.529,-68.779,-70.24,-70.464,-68.209,-58.855,-51.487,9.7886,-59.042,-68.004,-71.009,-69.553,-64.557,-66.977,-69.539,-73.789,-77.257,-79.711,-74.62,-72.332,-71.437,-71.347
