0.0,30.5,99.998046875,110.775390625,126.646484375,163.79296875,178.978515625,188.287109375,199.994140625,208.4453125,209.21875,209.7734375,211.1015625,212.26171875,213.392578125,215.361328125,237.947265625,257.248046875,258.173828125,259.48828125,260.595703125,261.66015625,263.478515625,286.2890625,305.35546875,306.28125,307.52734375,308.439453125,309.271484375,310.591796875,320.75390625,337.666015625,349.994140625,357.43359375,358.353515625,359.51953125,360.20703125,361.666015625,370.458984375,387.9453125,399.9921875,406.220703125,417.18359375,431.109375,449.998046875,515.1015625,599.998046875
-65.0,-67.155,-67.799,-64.804,-62.704,-60.498,-61.14,-60.516,-61.425,-58.368,-53.981,19.207,-66.953,-74.063,-74.986,-74.716,-63.947,-58.092,18.918,-66.506,-73.834,-74.887,-74.779,-64.102,-58.13,18.998,-65.137,-73.065,-74.429,-74.589,-70.964,-62.174,-60.509,-58.009,19.013,-63.162,-71.764,-74.527,-72.294,-62.869,-61.009,-64.044,-66.654,-68.385,-69.581,-68.401,-68.151
