1000.0078125,1008.484375,1023.90625,1042.5390625,1083.8125,1091.4375,1095.796875,1098.3671875,1099.671875,1101.578125,1102.953125,1105.53125,1109.1015625,1125.8984375,1132.53125,1135.1015625,1138.1328125,1142.1875,1147.28125,1153.6953125,1175.5234375,1300.6640625,1359.5,1428.7734375,1559.734375,1580.2734375,1592.0703125,1596.5078125,1599.3984375,1602.40625,1604.9375,1606.296875,1611.515625,1628.7890625,1637.7734375,1643.3359375,1647.2734375,1652.09375,1661.5390625,1675.9921875,1805.40625,1864.7265625,2000.0
-71.067,-66.509,-61.544,-57.686,-51.602,-49.321,-46.251,-40.939,-31.734,38.306,47.404,43.499,34.041,-20.148,-59.897,-69.498,-75.288,-79.548,-82.329,-83.777,-83.162,-69.211,-63.832,-59.466,-53.624,-51.97,-49.874,-48.067,-45.601,-36.85,38.681,47.008,36.203,-19.7,-68.681,-78.022,-80.969,-82.864,-83.965,-83.241,-68.969,-63.624,-56.422
