0.0,10.0,22.0,37.0,59.0,99.0,107.0,119.0,133.0,156.0,162.0,178.0,187.0,199.0,216.0,220.0,222.0,225.0,226.0,227.0,229.0,230.0,231.0,232.0,233.0,234.0,235.0,237.0,238.0,239.0,240.0,242.0,245.0,255.0,269.0,305.0,313.0,320.0,328.0,338.0,349.0,356.0,364.0,370.0,380.0,392.0,395.0,397.0,399.0,402.0,403.0,404.0,406.0,408.0,409.0,411.0,416.0,421.0,427.0,434.0,443.0,471.0,496.0,599.0
-66.298,-75.223,-80.958,-84.224,-85.745,-85.884,-79.748,-74.954,-72.328,-70.595,-68.96,-70.745,-69.267,-71.685,-58.049,-50.295,-33.978,50.666,-58.642,46.716,-54.729,-18.215,-53.051,-16.62,-36.654,7.9831,10.396,-53.887,-43.107,-56.341,-55.69,-63.332,-66.799,-70.956,-71.701,-68.454,-64.632,-67.043,-67.324,-63.679,-67.4,-65.583,-61.0,-62.387,-62.113,-53.939,-45.639,-17.944,48.257,-43.199,-35.985,-40.752,-24.686,9.2572,5.3685,-50.268,-72.116,-80.812,-86.512,-89.428,-90.351,-86.8,-85.603,-87.05
