0.0,1000.0000000058302,1003.100012005871,1003.7166786725455,1004.8000120058927,1005.64167867257,1006.5166786725812,1007.9916786726,1018.99167867274,1021.9916786727782,1022.8833453394562,1025.3833453394502,1030.2916786727121,1037.9916786726,1040.6416786725615,1041.2000120058867,1042.425012005869,1043.175012005858,1044.7416786725018,1047.300012005798,1054.7416786723563,1102.1666786716662,1156.9916786708684
-65.0,-71.793,-56.065,18.638,-57.061,-71.403,-74.522,-75.86,-76.258,-61.076,-64.325,-66.533,-68.224,-69.585,-54.627,19.394,-62.769,-72.22,-75.899,-76.626,-76.799,-73.008,-71.953
